found_at,is_viable,review_status,review_reason,tier,zip_code,market_priority,market_region,market_score,market_strategies,risk_flags,growth_score,growth_signals,reasons,id,address,normalized_address,lat,lng,distance_km,land_price,lot_size_sqft,lot_size_acres,price_per_acre,arv,arv_source,arv_comps_count,arv_confidence,total_cost,purchase_closing_cost,contingency_cost,site_prep_cost,impact_fees,profit,margin,profit_stress,margin_stress,rent_monthly,noi_annual,cap_rate,dscr,cash_on_cash,sensitivity_top,flood_zone,land_to_total_investment,land_to_arv,zoning,url
2026-07-16T08:47:18+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32712,Monitorar,Apopka / DeBary / DeLand / SunRail-TOD,6.5,land banking; TOD; townhomes; workforce rentals,"horizonte mais longo; checar absorcao; checar utilities e access roads; ARV dos comps diverge -30% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com saída −10%",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 25,000 impact fees | • mercado: Monitorar - Apopka / DeBary / DeLand / SunRail-TOD (32712) | ⚠ horizonte mais longo | ⚠ checar absorcao | ⚠ checar utilities e access roads | • custos de lote calibrados para county orange | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -30% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -335,209, margem -73.5% | • sensibilidade — maior estrago: saída −10% → margem -63.4% (−15.6pp); obra +15% → margem -61.3% (−13.5pp) | ✗ margem -47.8% < alvo 18% | ✓ terreno 26.0% do investimento total ≤ 27% | ✓ lote 26,572 sqft ≥ 7,000 | ✓ zoneamento residencial | status fonte: Active | visto pela fonte ha 0.3h | listado ha 2.4d | MLS: StellarMLS O6424848 | ✓ uso do solo via GIS fl_saude_parcelas_county: vacant residential (DOR_UC=001) | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","140-W-Ponkan-Rd,-Apopka,-FL-32712","140 W Ponkan Rd, Apopka, FL 32712",140 W PONKAN RD APOPKA FL 32712,28.72781,-81.51408,24.9,195000,,,,507000,rentcast_avm,10,,749320,3900,25410,15000,25000,-242320,-0.478,-335209,-0.735,,,,,,saída −10%: margem -63.4% (-15.6pp); obra +15%: margem -61.3% (-13.5pp); venda +6 meses: margem -52.8% (-5.0pp),X,0.260,0.385,vacant residential,
2026-07-16T08:47:18+00:00,no,reprovado,nao passou nos filtros financeiros,Alto padrão,33585,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -66% da premissa (US$ 2,080,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com saída −10%; FEMA flood zone A / SFHA",,,"• segmento: Alto padrão | • custos de lote: US$ 30,000 preparação + US$ 20,000 impact fees | ⚠ seguro de enchente no carrego: +US$ 5,000 (zona FEMA de alto risco) | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -66% da premissa (US$ 2,080,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -1,330,666, margem -210.3% | • sensibilidade — maior estrago: saída −10% → margem -190.4% (−28.2pp); obra +15% → margem -189.1% (−26.9pp) | ✗ margem -162.2% < alvo 22% | ✓ terreno 23.1% do investimento total ≤ 27% | ✓ lote 435,600 sqft ≥ 12,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | ⚠ segmento exige análise manual de localização/bairro antes de virar alerta | status fonte: Active | visto pela fonte ha 1.1h | listado ha 0.4d | MLS: StellarMLS G5115157 | ⚠ FEMA flood zone A / SFHA","SE-34th-Way,-Sumterville,-FL-33585","SE 34th Way, Sumterville, FL 33585",,28.741162,-82.048569,69.1,425000,,,,703000,rentcast_avm,10,,1842990,8500,70000,30000,20000,-1139990,-1.622,-1330666,-2.103,,,,,,saída −10%: margem -190.4% (-28.2pp); obra +15%: margem -189.1% (-26.9pp); venda +6 meses: margem -171.6% (-9.5pp),A,0.231,0.605,,
2026-07-16T09:41:58+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32833,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -23% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com saída −10%",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -23% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -228,399, margem -45.4% | • sensibilidade — maior estrago: saída −10% → margem -36.3% (−12.9pp); obra +15% → margem -35.6% (−12.3pp) | ✗ margem -23.4% < alvo 18% | ✓ terreno 20.7% do investimento total ≤ 27% | ✓ lote 100,624 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.2h | listado ha 6.4d | MLS: StellarMLS A4699645 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","20607-Newby-St,-Orlando,-FL-32833","20607 Newby St, Orlando, FL 32833",20607 NEWBY ST ORLANDO FL 32833,28.502659,-81.068573,30.6,142490,,,,559000,rentcast_avm,10,,689674,2850,25410,15000,20000,-130674,-0.234,-228399,-0.454,,,,,,saída −10%: margem -36.3% (-12.9pp); obra +15%: margem -35.6% (-12.3pp); venda +6 meses: margem -27.5% (-4.1pp),X,0.207,0.255,,
2026-07-16T09:41:58+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,34773,Alta,St. Cloud / NeoCity / East Osceola,8.5,workforce housing; SFR/BTR; townhomes; land banking,checar sewer path; checar commute real; checar absorcao/supply; margem negativa no cenario pessimista; margem vira negativa com saída −10%; FEMA flood zone A / SFHA,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 30,000 impact fees | ⚠ seguro de enchente no carrego: +US$ 5,000 (zona FEMA de alto risco) | • mercado: Alta - St. Cloud / NeoCity / East Osceola (34773) | ⚠ checar sewer path | ⚠ checar commute real | ⚠ checar absorcao/supply | • custos de lote calibrados para county osceola | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -30,759, margem -10.1% | • sensibilidade — maior estrago: saída −10% → margem -3.2% (−9.6pp); obra +15% → margem -3.0% (−9.4pp) | ✓ terreno US$ 18,000 ≤ teto US$ 50,000 | ✗ margem 6.5% < alvo 18% | ✓ terreno 5.7% do investimento total ≤ 27% | ✓ lote 54,450 sqft ≥ 5,000 | ✓ zoneamento residencial | status fonte: Active | visto pela fonte ha 0.3h | listado ha 0.4d | MLS: StellarMLS G5115156 | ✓ uso do solo via GIS fl_saude_parcelas_county: vacant residential (DOR_UC=000) | ⚠ FEMA flood zone A / SFHA","Concord-Rd,-Saint-Cloud,-FL-34773","Concord Rd, Saint Cloud, FL 34773",,28.127143,-81.056661,55.6,18000,,,,337000,rentcast_avm,10,,315250,360,11760,25000,30000,21750,0.065,-30759,-0.101,,,,,,saída −10%: margem -3.2% (-9.6pp); obra +15%: margem -3.0% (-9.4pp); venda +6 meses: margem 3.2% (-3.2pp),A,0.057,0.053,vacant residential,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Alto padrão,32750,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -69% da premissa (US$ 2,080,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com saída −10%",,,"• segmento: Alto padrão | • custos de lote: US$ 30,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -69% da premissa (US$ 2,080,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -1,339,034, margem -228.2% | • sensibilidade — maior estrago: saída −10% → margem -206.7% (−29.9pp); obra +15% → margem -205.8% (−29.0pp) | ✗ margem -176.8% < alvo 22% | ✓ terreno 22.1% do investimento total ≤ 27% | ✓ lote 20,038 sqft ≥ 12,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | ⚠ segmento exige análise manual de localização/bairro antes de virar alerta | status fonte: Active | visto pela fonte ha 0.0h | listado ha 0.2d | MLS: StellarMLS O6425944 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","261-E-Church-Ave,-Longwood,-FL-32750","261 E Church Ave, Longwood, FL 32750",261 E CHURCH AVE LONGWOOD FL 32750,28.701353,-81.343149,18.5,399000,20038,0.46,867374,652000,rentcast_avm,10,,1805050,7980,70000,30000,20000,-1153050,-1.768,-1339034,-2.282,,,,,,saída −10%: margem -206.7% (-29.9pp); obra +15%: margem -205.8% (-29.0pp); venda +6 meses: margem -186.5% (-9.7pp),X,0.221,0.612,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32179,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -22% da premissa (US$ 315,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com obra +15%",,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -22% da premissa (US$ 315,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -82,759, margem -37.2% | • sensibilidade — maior estrago: obra +15% → margem -28.5% (−12.9pp); saída −10% → margem -27.7% (−12.1pp) | ✓ terreno US$ 15,000 ≤ teto US$ 50,000 | ✗ margem -15.6% < alvo 18% | ✓ terreno 5.3% do investimento total ≤ 27% | ✓ lote 10,454 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.4h | listado ha 1.2d | MLS: StellarMLS OM728492 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","Sequoia-Loop-Dr,-Ocklawaha,-FL-32179","Sequoia Loop Dr, Ocklawaha, FL 32179",,29.072026,-81.88064,76.9,15000,10454,0.24,62502,247000,rentcast_avm,10,,285620,300,11760,25000,15000,-38620,-0.156,-82759,-0.372,,,,,,obra +15%: margem -28.5% (-12.9pp); saída −10%: margem -27.7% (-12.1pp); venda +6 meses: margem -19.0% (-3.3pp),X,0.053,0.061,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,34491,fora da tese principal,,0.0,,ZIP fora das teses priorizadas no relatório; margem negativa no cenario pessimista; margem vira negativa com saída −10%,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -56,704, margem -20.9% | • sensibilidade — maior estrago: saída −10% → margem -13.1% (−10.6pp); obra +15% → margem -13.0% (−10.5pp) | ✓ terreno US$ 33,000 ≤ teto US$ 50,000 | ✗ margem -2.5% < alvo 18% | ✓ terreno 10.7% do investimento total ≤ 27% | ✓ lote 9,583 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.5h | listado ha 1.2d | MLS: StellarMLS OM728473 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","10454-Se-148th-Pl,-Summerfield,-FL-34491","10454 Se 148th Pl, Summerfield, FL 34491",10454 SE 148TH PL SUMMERFIELD FL 34491,29.005792,-81.980007,78.3,33000,9583,0.22,150003,302000,rentcast_avm,10,,309450,660,11760,25000,15000,-7450,-0.025,-56704,-0.209,,,,,,saída −10%: margem -13.1% (-10.6pp); obra +15%: margem -13.0% (-10.5pp); venda +6 meses: margem -5.5% (-3.0pp),X,0.107,0.109,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,33850,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -30% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com obra +15%",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -30% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -233,075, margem -50.9% | • sensibilidade — maior estrago: obra +15% → margem -41.0% (−13.5pp); saída −10% → margem -40.9% (−13.4pp) | ✗ margem -27.5% < alvo 18% | ✓ terreno 16.8% do investimento total ≤ 27% | ✓ lote 7,841 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.5h | listado ha 1.2d | MLS: StellarMLS L4962916 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","210-Spring-Azure-Dr,-Lake-Alfred,-FL-33850","210 Spring Azure Dr, Lake Alfred, FL 33850",210 SPRING AZURE DR LAKE ALFRED FL 33850,28.09716,-81.752112,61.2,109000,7841,0.18,605540,509000,rentcast_avm,10,,649000,2180,25410,15000,20000,-140000,-0.275,-233075,-0.509,,,,,,obra +15%: margem -41.0% (-13.5pp); saída −10%: margem -40.9% (-13.4pp); venda +6 meses: margem -31.7% (-4.2pp),X,0.168,0.214,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,34759,fora da tese principal,,0.0,,ZIP fora das teses priorizadas no relatório; margem negativa no cenario pessimista; margem vira negativa com obra +15%,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -40,309, margem -14.6% | • sensibilidade — maior estrago: obra +15% → margem -7.3% (−10.3pp); saída −10% → margem -6.9% (−10.0pp) | ✓ terreno US$ 22,000 ≤ teto US$ 50,000 | ✗ margem 3.1% < alvo 18% | ✓ terreno 7.4% do investimento total ≤ 27% | ✓ lote 14,810 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.5h | listado ha 1.2d | MLS: StellarMLS S5153896 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","1240-Caribbean-Dr,-Poinciana,-FL-34759","1240 Caribbean Dr, Poinciana, FL 34759",1240 CARIBBEAN DR POINCIANA FL 34759,28.09419,-81.51349,51.1,22000,14810,0.34,64708,307000,rentcast_avm,10,,297590,440,11760,25000,15000,9410,0.031,-40309,-0.146,,,,,,obra +15%: margem -7.3% (-10.3pp); saída −10%: margem -6.9% (-10.0pp); venda +6 meses: margem 0.3% (-2.8pp),X,0.074,0.072,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32820,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge +20% da premissa (US$ 315,000) — conferir comps; margem negativa no cenario pessimista; FEMA flood zone A / SFHA",,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | ⚠ seguro de enchente no carrego: +US$ 5,000 (zona FEMA de alto risco) | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge +20% da premissa (US$ 315,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -16,629, margem -4.9% | • sensibilidade — maior estrago: saída −10% → margem 1.3% (−9.2pp); obra +15% → margem 2.1% (−8.4pp) | ✓ terreno US$ 49,700 ≤ teto US$ 50,000 | ✗ margem 10.5% < alvo 18% | ✓ terreno 14.7% do investimento total ≤ 27% | ✓ lote 7,405 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.7h | listado ha 1.2d | MLS: StellarMLS O6425659 | ⚠ FEMA flood zone A / SFHA","3rd-Ave,-Orlando,-FL-32820","3rd Ave, Orlando, FL 32820",,28.55617,-81.100649,27.3,49700,7405,0.17,292361,378000,rentcast_avm,10,,338307,994,11760,25000,15000,39693,0.105,-16629,-0.049,,,,,,saída −10%: margem 1.3% (-9.2pp); obra +15%: margem 2.1% (-8.4pp); venda +6 meses: margem 7.2% (-3.2pp),A,0.147,0.131,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Alto padrão,32809,fora da tese principal,,0.0,,ZIP fora das teses priorizadas no relatório; margem negativa no cenario pessimista; margem vira negativa com saída −10%,,,"• segmento: Alto padrão | • custos de lote: US$ 30,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -311,096, margem -18.5% | • sensibilidade — maior estrago: saída −10% → margem -11.0% (−10.3pp); obra +15% → margem -10.8% (−10.1pp) | ✗ margem -0.7% < alvo 22% | ✓ terreno 20.2% do investimento total ≤ 27% | ✓ lote 50,530 sqft ≥ 12,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | ⚠ segmento exige análise manual de localização/bairro antes de virar alerta | status fonte: Active | visto pela fonte ha 0.7h | listado ha 1.3d | MLS: StellarMLS S5153715 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","110-Prince-St,-Orlando,-FL-32809","110 Prince St, Orlando, FL 32809",110 PRINCE ST ORLANDO FL 32809,28.467793,-81.374529,7.9,380000,50530,1.16,327584,1868000,rentcast_avm,10,,1881240,7600,70000,30000,20000,-13240,-0.007,-311096,-0.185,,,,,,saída −10%: margem -11.0% (-10.3pp); obra +15%: margem -10.8% (-10.1pp); venda +6 meses: margem -4.0% (-3.3pp),X,0.202,0.203,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32713,Monitorar,Apopka / DeBary / DeLand / SunRail-TOD,6.5,land banking; TOD; townhomes; workforce rentals,"horizonte mais longo; checar absorcao; checar utilities e access roads; ARV dos comps diverge -26% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com obra +15%",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 12,000 impact fees | • mercado: Monitorar - Apopka / DeBary / DeLand / SunRail-TOD (32713) | ⚠ horizonte mais longo | ⚠ checar absorcao | ⚠ checar utilities e access roads | • custos de lote calibrados para county volusia | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -26% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -187,773, margem -39.0% | • sensibilidade — maior estrago: obra +15% → margem -30.1% (−12.8pp); saída −10% → margem -29.5% (−12.2pp) | ✗ margem -17.2% < alvo 18% | ✓ terreno 15.1% do investimento total ≤ 27% | ✓ lote 20,473 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.0h | listado ha 1.3d | MLS: StellarMLS V4950255 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","55-Craycroft-Ave,-Debary,-FL-32713","55 Craycroft Ave, Debary, FL 32713",55 CRAYCROFT AVE DEBARY FL 32713,28.884569,-81.341378,38.7,95000,20473,0.47,202130,535000,rentcast_avm,10,,627280,1900,25410,15000,12000,-92280,-0.172,-187773,-0.390,,,,,,obra +15%: margem -30.1% (-12.8pp); saída −10%: margem -29.5% (-12.2pp); venda +6 meses: margem -21.1% (-3.9pp),X,0.151,0.178,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32724,Monitorar,Apopka / DeBary / DeLand / SunRail-TOD,6.5,land banking; TOD; townhomes; workforce rentals,horizonte mais longo; checar absorcao; checar utilities e access roads; margem negativa no cenario pessimista; margem vira negativa com saída −10%,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 12,000 impact fees | • mercado: Monitorar - Apopka / DeBary / DeLand / SunRail-TOD (32724) | ⚠ horizonte mais longo | ⚠ checar absorcao | ⚠ checar utilities e access roads | • custos de lote calibrados para county volusia | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -45,862, margem -16.0% | • sensibilidade — maior estrago: saída −10% → margem -8.6% (−10.2pp); obra +15% → margem -8.5% (−10.0pp) | ✓ terreno US$ 38,000 ≤ teto US$ 50,000 | ✗ margem 1.5% < alvo 18% | ✓ terreno 12.1% do investimento total ≤ 27% | ✓ lote 11,326 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.1h | listado ha 1.3d | MLS: StellarMLS O6425834 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","5th-Ave,-Deland,-FL-32724","5th Ave, Deland, FL 32724",,29.055949,-81.252999,58.8,38000,11326,0.26,146149,318000,rentcast_avm,10,,313120,760,11760,25000,12000,4880,0.015,-45862,-0.160,,,,,,saída −10%: margem -8.6% (-10.2pp); obra +15%: margem -8.5% (-10.0pp); venda +6 meses: margem -1.4% (-2.9pp),X,0.121,0.119,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32713,Monitorar,Apopka / DeBary / DeLand / SunRail-TOD,6.5,land banking; TOD; townhomes; workforce rentals,horizonte mais longo; checar absorcao; checar utilities e access roads; margem negativa no cenario pessimista; margem vira negativa com obra +15%,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 12,000 impact fees | • mercado: Monitorar - Apopka / DeBary / DeLand / SunRail-TOD (32713) | ⚠ horizonte mais longo | ⚠ checar absorcao | ⚠ checar utilities e access roads | • custos de lote calibrados para county volusia | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -33,902, margem -11.6% | • sensibilidade — maior estrago: obra +15% → margem -4.4% (−9.8pp); saída −10% → margem -4.4% (−9.7pp) | ✓ terreno US$ 31,750 ≤ teto US$ 50,000 | ✗ margem 5.4% < alvo 18% | ✓ terreno 10.4% do investimento total ≤ 27% | ✓ lote 31,363 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.1h | listado ha 1.3d | MLS: StellarMLS O6425441 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","274-Toms-Rd,-Debary,-FL-32713","274 Toms Rd, Debary, FL 32713",274 TOMS RD DEBARY FL 32713,28.871848,-81.289287,38.1,31750,31363,0.72,44098,324000,rentcast_avm,10,,306602,635,11760,25000,12000,17398,0.054,-33902,-0.116,,,,,,obra +15%: margem -4.4% (-9.8pp); saída −10%: margem -4.4% (-9.7pp); venda +6 meses: margem 2.6% (-2.8pp),X,0.104,0.098,,
2026-07-17T06:14:37+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32141,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -45% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com obra +15%",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -45% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -280,745, margem -78.2% | • sensibilidade — maior estrago: obra +15% → margem -66.8% (−17.2pp); saída −10% → margem -65.4% (−15.8pp) | ✗ margem -49.6% < alvo 18% | ✓ terreno 11.6% do investimento total ≤ 27% | ✓ lote 10,019 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.2h | listado ha 1.3d | MLS: StellarMLS TB8530026 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","2940-Kumquat-Dr,-Edgewater,-FL-32141","2940 Kumquat Dr, Edgewater, FL 32141",2940 KUMQUAT DR EDGEWATER FL 32141,28.947073,-80.896181,65.4,69000,10019,0.23,299994,399000,rentcast_avm,10,,596900,1380,25410,15000,20000,-197900,-0.496,-280745,-0.782,,,,,,obra +15%: margem -66.8% (-17.2pp); saída −10%: margem -65.4% (-15.8pp); venda +6 meses: margem -54.5% (-4.9pp),X,0.116,0.173,,
2026-07-17T06:14:37+00:00,no,radar_desenvolvimento,"area de 10.0 acres para desenvolvimento; US$ 28,000/acre; zoneamento pendente",Médio padrão,32141,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -56% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista; margem vira negativa com saída −10%",0.0,0 escolas em 3 km; 0 comercios em 3 km,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -56% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -583,589, margem -204.6% | • sensibilidade — maior estrago: saída −10% → margem -188.5% (−28.1pp); obra +15% → margem -182.0% (−21.6pp) | ✗ margem -160.4% < alvo 18% | ✗ terreno 33.9% do investimento total > 27% | ✓ lote 435,600 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.2h | listado ha 1.3d | MLS: DaytonaBeachArea 1228684 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD) | ◆ tese de desenvolvimento: 10.0 acres, US$ 28,000/acre","Cow-Creek-Rd,-Edgewater,-FL-32141","Cow Creek Rd, Edgewater, FL 32141",,28.911004,-80.927569,60.4,280000,435600,10.00,28000,317000,rentcast_avm,10,,825370,5600,25410,15000,20000,-508370,-1.604,-583589,-2.046,,,,,,saída −10%: margem -188.5% (-28.1pp); obra +15%: margem -182.0% (-21.6pp); venda +6 meses: margem -169.5% (-9.1pp),X,0.339,0.883,,
